id;title;date;view_count;rating;content;is_full_content;category
34664393;Sipariş Teslimatında Sürekli Gecikme Ve Müşteri Hizmetleri Sorunları;25 Aralık 18:22;1;5.0;Yemeksepeti üzerinden restoran hizmeti alırken siparişlerim sistemde belirtilen teslimat saatinden genellikle yarım saat ile bir saat arasında daha geç getiriliyor. İlk yaşadığımda tesadüf olabileceğini düşündüm ancak aynı durum şimdiye kadar üç kez tekrarlandı ve her seferinde farklı bahanelerle, kurye değişikliği veya restoran yoğunluğu gibi açıklamalar yapıldı. En son bugün verdiğim ve #japu-sh2e numaralı siparişimde de aynı sorunu yaşadım. Uygulamada siparişimin yolda olduğu ve kurye hareket halindeymiş gibi gösteriliyor ancak haritada kurye ilerlemiyor ve yaklaşık bir saattir yemeğimi bekliyorum. İptal etmek istedim fakat iptal talebim de gerçekleşmedi. Ücretini ödediğim bir hizmeti zamanında alamıyorum ve buna rağmen sistemde sipariş hâlâ teslimat aşamasındaymış gibi gösteriliyor. Ayrıca müşteri hizmetleri ni aramak istediğimde telefonun bile çalmaması nedeniyle destek de alamadım. Hem bu siparişim özelinde mağduriyetimin giderilmesini hem de bundan sonra benzer gecikmeleri yaşamamak için gerekli önlemlerin alınmasını, teslimat ve müşteri hizmetleri süreçlerinin iyileştirilmesini talep ediyorum.;True;siparis
34656356;Yemeksepeti 2'li Popchicken Tek Popchicken Geldi!;25 Aralık 10:32;-;;;False;siparis
34661128;Yemeksepeti Sipariş Gecikmesi Ve Müşteri Hizmetlerine Ulaşılamaması;25 Aralık 13:51;3;;25.12.2025 tarihinde Yemeksepeti üzerinden verdiğim ggnr-8c76 numaralı siparişim için müşteri hizmetlerine telefonla defalarca ulaşmaya çalıştım. Siparişimin teslim edilme süresi geçmiş olmasına rağmen herhangi bir bilgilendirme yapılmadı ve ben de durumu öğrenmek için müşteri hizmetlerini 2–3 dakika arayla birçok kez aradım. Tüm aramalarıma rağmen müşteri temsilcisine bağlanamadım ve siparişimle ilgili hiçbir destek alamadım. Hem siparişimin gecikmesi hem de müşteri hizmetlerine ulaşılamaması sebebiyle mağdur oldum. Yemeksepeti’nin bu konu hakkında benimle en kısa sürede iletişim e geçerek siparişimle ilgili bilgi vermesini ve yaşadığım mağduriyetle ilgili müşteri hizmetlerinden dönüş sağlamasını talep ediyorum.;True;siparis
34655937;Yemeksepeti Üzerinden Verilen Sipariş Teslim Edilmedi Ve Acil İade Talep Ediliyor;24 Aralık 22:24;83;;24.12.2025 tarihinde saat 18:24’te Yemeksepeti üzerinden İstanbul Sarıyer’de bulunan Öz Urfa Kebapçısı’ndan 280 TL tutarında, online kredi kartı ile ödeme yaparak #rw2f-8snu numaralı bir sipariş verdim. Ancak saat 20:48 olmasına rağmen siparişim hâlâ elime ulaşmadı. Restoranı aradığımda, siparişimin kendilerine hiç ulaşmadığını ve Yemeksepeti müşteri temsilcisi ile görüşmem gerektiğini söylediler. Bunun üzerine Yemeksepeti müşteri temsilcisi ile görüştüğümde ise siparişin sistemde “teslim edildi” olarak göründüğünü ve bu aşamadan sonra bir şey yapamayacaklarını ifade ettiler. Ardından dağıtımı yapan firmayı tekrar aradım, iki kez aramama rağmen telefonları açılmadı. Yaklaşık 2,5 saat süren bu süreçte ne siparişimi alabildim ne de herhangi bir çözüm veya iade teklifi sunuldu. Bu aşamadan sonra yemeğimin teslim edilmesini değil, ödemesini yaptığım siparişin tutarının eksiksiz ve acilen tarafıma iade edilmesini talep ediyorum. Ayrıca hem Yemeksepeti’nin sistemsel olarak bu durumu incelemesini hem de restoran ve kuryeyle ilgili gerekli araştırmanın yapılarak tarafıma net bir açıklama yapılmasını istiyorum.;True;siparis
34656414;Yemeksepeti Tek Panelde Şubeler Karışıyor Ve Ödemeler Gelmiyor;24 Aralık 22:49;1;;Yemeksepeti iş ortağı paneli yüzünden 1 yıldır resmen iş yapamaz hale geldik. Toplam 6 şubemiz var ama hepsini tek bir panele bağlamışlar. Tek ekranda tüm şubeler karışmış durumda, hangi sipariş hangi şubeye geliyor belli değil. Sipariş geliyor, hangi şubeye ait olduğu anlaşılmadığı için hazırlık başlatılamıyor, kurye kapıya dayanınca sipariş hazırlanmaya başlıyor. Kuryeler haklı olarak isyan ediyor, işleyişimiz altüst oldu. Panele girip en basit işlemi bile yapamıyoruz. Ürün kapatmak mümkün değil, ürün eklemek mümkün değil, sistem çalışmıyor ama kimse ilgilenmiyor. Aylarca defalarca denememize rağmen bu platformu sağlıklı kullanmamıza izin veren bir çözüm üretilmedi, resmen kendi halimize bırakıldık. Bir de üstüne 1 yıldır gönderdiğimiz siparişlerin parasını dahi düzgün şekilde alamıyoruz. Ödemeler yatırılmıyor, paralarımız ortada yok, kimse açıklama yapmıyor, kimse aramıyor, kimse durumla ilgilenmiyor. Bu kadar zamandır hem sistemsel hem de finansal olarak ciddi mağdur ediliyoruz ama karşımızda muhatap bulamıyoruz. Artık sabrımız tükendi. Bu sorunun derhal çözüme kavuşmasını, her şubenin panelinin ayrı ayrı açılmasını, tüm geciken ve eksik kalan ödemelerimizin eksiksiz ve gecikmesiz olarak hesabımıza yatırılmasını istiyorum. Ayrıca bu kadar süredir yaşattığınız mağduriyet için tarafıma 0546*****67 numaralı telefondan acil olarak dönüş yapılmasını talep ediyorum.;True;siparis
34658377;Siparişim 2 Saatte Gelmedi Ve İptal Edilemiyor Ve Müşteri Hizmetine Ulaşılamıyor;25 Aralık 04:09;-;;"25.12.2025 saat 02:30'da Yemeksepeti Komagene çiğ köfteden sipariş verdim. Siparişim 2 saat oldu, hâlâ gelmedi ve şu an tahmini teslim saati sabah 05:10 diyor. Böyle bir olumsuz durumla karşılaştım; hayatımda daha önce böyle bir şey görmedim, duymadım. Hiç kimseyle iletişim e geçilemiyor, siparişi iptal edemiyorsunuz. Bu hakkımızı da almışlar. Elimizde 2 saat boyunca çiğ köfte beklemek zorunda kalıyoruz. Ne e-posta gönderiliyor ne de müşteri hizmetlerine ulaşılabiliyor. Uygunsuz davranışlar sergileniyor; parayı alırken insanları mağdur ediyorsunuz.";True;siparis
34655578;İzin Almadan Menü Değişikliği Ve Eksik Ürün Saygısızlığı;24 Aralık 21:48;60;;24.12.2025 tarihinde saat 18:11’de Yemeksepeti üzerinden Burger King Çayyolu şubesinden sipariş verdim. Sipariş veren kişi olarak ismim Cem K******. Ödediğim sipariş içinde yer alan 1 adet Texas Smokehouse menüyü, ellerinde olmadığı gerekçesiyle bana hiçbir şekilde sormadan, kendi inisiyatifleriyle dondurma ile değiştirmişler. Beraber sofraya oturuldu ve 1 porsiyon eksik olduğu için sipariş anlamını yitirdi. Baştan bilseydik iptal ederdik. Ne restoran ne de Yemeksepeti bu konuda sorumluluk almadı. Restoran, merkezi sistem bahanesiyle beni direkt Yemeksepeti’ne yönlendirdi ve yardımcı olmadı. Yemeksepeti canlı destek ise hiçbir şey yapamayacağını söyleyip görüşmeyi adeta yüzüme kapatarak sonlandırdı. Bu uygulamanın yalnızca bana değil pek çok müşteriye yapıldığını düşünüyorum. Yaşadığım bu saygısız ve keyfi uygulamanın herkes tarafından görülmesini ve gerekli incelemenin yapılarak bu tarz davranışların sonlandırılmasını istiyorum.;True;siparis
34654828;Teslimat Saati Yanlış, Döner Buz Gibi, Yardımsız Müşteri Hizmeti;24 Aralık 21:00;69;1.0;Yemek Sepeti'nden 24 Aralık 2015 tarihinde verdiğim Donas döner siparişimin teslimat saatini 16.44-17.00 arasında seçmiştim. Ama siparişim 16.15 te gelmiş ve ben eve geldiğimde buz gibi döneri yemek zorunda kaldım. Ayrıca saat 18:40 gibi siparişim teslim edildi olarak sisteme düştü. Yemeksepeti müşteri temsilcisiyle yazışmalarda hiç yardımcı olmadı. Dedim bunun sorumlusu kim. Sadece özür dilemekle yetindi ve sonunda sıkışınca görüşmeyi sonlandırdı.;True;siparis
34654727;Yemeksepeti Siparişim Teslim Edilmedi Ve Ücret İadesi Talebi;24 Aralık 21:00;58;;"24.12.2025 tarihinde saat 17:30 civarında Yemeksepeti üzerinden Ora Lahmacun ’dan verdiğim #n3EC-2552-chj1 numaralı siparişim, adresime hiç teslim edilmediği halde sistemde teslim edilmiş olarak görünüyor. Canlı destek ve tarafıma yapılan bilgilendirmede siparişin farklı birine teslim edildiği söylendi; ancak ben kurye ile görüştüğümde, adresimde olmadığım için teslim etmediğini ifade etti. Yemeksepeti müşteri hizmetleri ile görüştüğümde, adresimin haritada yanlış işaretli olduğu ve bu nedenle sorun yaşandığı söylendi. Ancak uygulamada yazılı olan adresim doğrudur ve buna rağmen ne siparişim ulaştırıldı ne de sorunum çözüldü. Süreç boyunca kimse sorumluluk almadı ve mağduriyetim giderilmedi. Teslim edilmeyen bir sipariş için ücret ödemiş durumdayım. Bu nedenle ilgili siparişe ait ödediğim tutarın tarafıma eksiksiz olarak iade edilmesini talep ediyorum.";True;siparis
34653503;Eksik Kola Ve Sarımsaklı Mayonez Nedeniyle Mağduriyetim;24 Aralık 19:53;39;;16.10 civarında Yemeksepeti üzerinden Burger King Kurtuluş Caddesi şubesinden 2 adet Whopper, soğan halkası, patates, 1 litre kola ve Sarımsaklı mayonez siparişi verdim. Ancak siparişim geldiğinde 1 litre kola ve Sarımsaklı mayonez eksikti. Durumu hemen Yemeksepeti ile görüşerek bildirdim fakat yardımcı olamayacaklarını söylediler. Hem ödediğim yaklaşık 290 TL karşılığında eksik ürünlerle mağdur edildim hem de sorunum çözülmeden konu kapatılmaya çalışıldı. Eksik gelen ürünlerimle ilgili mağduriyetimin giderilmesini ve bu konuda bana gerçekten yardımcı olunmasını istiyorum.;True;siparis
